Date,SERV_ADANIPORTS,CDUR_ASIANPAINT,FIN_AXISBANK,AUTO_BAJAJ-AUTO,TEL_BHARTIARTL,HLTH_CIPLA,OILGAS_COALINDIA,HLTH_DRREDDY,IT_HCLTECH,FIN_HDFCBANK,METAL_HINDALCO,FMCG_HINDUNILVR,FIN_ICICIBANK,IT_INFY,FMCG_ITC,FIN_KOTAKBANK,CONST_LT,AUTO_M&M,AUTO_MARUTI,PWR_NTPC,OILGAS_ONGC,PWR_POWERGRID,OILGAS_RELIANCE,FIN_SBIN,HLTH_SUNPHARMA,IT_TCS,AUTO_TATAMOTORS,METAL_TATASTEEL,IT_TECHM,CONST_ULTRACEMCO,IT_WIPRO
2010-09-22,167.39999389648438,276.885009765625,305.94000244140625,1443.300048828125,326.9310607910156,319.75,,299.6099853515625,105.2750015258789,124.0824966430664,189.75,298.0,204.74545288085938,376.7875061035156,116.46666717529297,245.72500610351562,885.1777954101562,340.95001220703125,1463.8499755859375,173.625,233.77499389648438,59.5406379699707,233.16627502441406,314.8699951171875,192.1750030517578,467.625,211.90708923339844,58.960105895996094,196.9875030517578,1049.8499755859375,82.43439483642578
2010-09-23,165.60000610351562,274.30999755859375,299.04998779296875,1440.449951171875,320.3969421386719,314.1499938964844,,298.5199890136719,102.875,123.19249725341797,189.6999969482422,303.29998779296875,200.0454559326172,377.86248779296875,117.66666412353516,241.3249969482422,888.1333618164062,345.3999938964844,1458.5999755859375,172.8333282470703,237.4499969482422,59.09063720703125,228.04600524902344,313.94500732421875,188.83999633789062,465.67498779296875,212.57986450195312,59.40312957763672,200.22500610351562,1032.9000244140625,83.09064483642578
2010-09-24,162.85000610351562,278.93499755859375,301.3699951171875,1448.449951171875,331.7978515625,316.1499938964844,,299.2799987792969,105.36250305175781,124.76249694824219,191.14999389648438,314.95001220703125,202.56362915039062,381.13751220703125,119.5,242.0,897.4000244140625,345.4750061035156,1481.75,174.4166717529297,239.51666259765625,59.37188720703125,228.96034240722656,314.1400146484375,192.1199951171875,465.9750061035156,212.30284118652344,60.017642974853516,193.3625030517578,1026.800048828125,83.82189178466797
2010-09-27,166.89999389648438,277.8399963378906,301.42999267578125,1455.5999755859375,336.30413818359375,321.29998779296875,,298.6000061035156,104.4124984741211,121.92250061035156,196.85000610351562,308.8500061035156,202.74545288085938,379.07501220703125,118.93333435058594,243.22500610351562,900.7999877929688,347.25,1479.0999755859375,178.8333282470703,242.98333740234375,59.5406379699707,230.91473388671875,318.06500244140625,194.55999755859375,463.79998779296875,214.43991088867188,61.53725814819336,194.10000610351562,1024.5,83.36251831054688
2010-09-28,170.8000030517578,277.7850036621094,301.05999755859375,1450.8499755859375,336.394287109375,320.8500061035156,,291.8699951171875,103.51249694824219,122.5199966430664,196.0,306.20001220703125,201.94544982910156,377.07501220703125,118.93333435058594,243.89999389648438,909.933349609375,355.6499938964844,1468.0999755859375,182.9166717529297,243.00833129882812,60.131263732910156,228.2403106689453,319.07000732421875,197.0050048828125,459.82501220703125,213.80670166015625,62.0850830078125,196.4250030517578,1047.5,82.7812728881836
2010-09-29,168.3000030517578,274.93499755859375,302.0799865722656,1491.199951171875,327.5168762207031,317.1000061035156,,291.8599853515625,104.30000305175781,122.14250183105469,191.5500030517578,306.0,200.3545379638672,378.8812561035156,115.73332977294922,242.0500030517578,906.7999877929688,349.375,1430.050048828125,180.8333282470703,236.89166259765625,61.115638732910156,228.35459899902344,319.57000732421875,200.06500244140625,460.17498779296875,218.94163513183594,62.223228454589844,198.3125,1075.9000244140625,82.94064331054688
2010-09-30,167.64999389648438,266.32000732421875,307.32000732421875,1469.9000244140625,330.1305236816406,322.3500061035156,,288.3399963378906,105.1875,124.46749877929688,197.0500030517578,309.04998779296875,202.3545379638672,381.3125,118.86666870117188,238.14999389648438,912.5111083984375,345.75,1440.9000244140625,180.7916717529297,234.01666259765625,59.90626525878906,225.6687469482422,324.0450134277344,202.0500030517578,463.4750061035156,217.2893524169922,62.1041374206543,188.0,1062.5999755859375,84.27189636230469
2010-10-01,167.0500030517578,266.45001220703125,314.9700012207031,1547.449951171875,329.0490417480469,323.79998779296875,,296.9100036621094,107.7249984741211,125.0374984741211,204.35000610351562,309.70001220703125,206.39999389648438,387.76873779296875,119.0999984741211,248.27499389648438,932.7333374023438,357.875,1479.949951171875,182.875,234.1666717529297,61.03126525878906,230.3889923095703,327.2149963378906,203.03500366210938,480.79998779296875,220.4652862548828,63.62375259399414,191.875,1089.699951171875,86.56877136230469
2010-10-04,166.89999389648438,264.6300048828125,315.4200134277344,1534.75,324.3174133300781,328.04998779296875,,299.5199890136719,108.92500305175781,124.69999694824219,205.89999389648438,308.54998779296875,210.20909118652344,384.8062438964844,116.83333587646484,254.25,918.888916015625,365.5,1480.1500244140625,181.625,232.39166259765625,61.70626449584961,232.66339111328125,325.9649963378906,206.46499633789062,477.8999938964844,225.39244079589844,63.804771423339844,191.14999389648438,1090.050048828125,87.0562744140625
2010-10-05,170.10000610351562,265.44000244140625,315.05999755859375,1581.699951171875,318.7296447753906,329.3500061035156,,300.510009765625,108.26249694824219,122.38999938964844,203.0500030517578,304.0,208.6727294921875,385.5874938964844,115.86666870117188,256.32501220703125,912.5999755859375,372.17498779296875,1503.3499755859375,180.0833282470703,231.76666259765625,62.943763732910156,234.03488159179688,324.79998779296875,206.10000610351562,475.125,224.46241760253906,63.676151275634766,191.2624969482422,1090.0,86.45626831054688
2010-10-06,179.89999389648438,270.3949890136719,312.45001220703125,1596.3499755859375,317.3326721191406,326.8999938964844,,304.5299987792969,108.4375,122.8375015258789,210.4499969482422,301.1499938964844,208.9363555908203,387.9750061035156,115.26666259765625,258.4750061035156,921.066650390625,370.2250061035156,1516.699951171875,180.5,230.875,62.85939025878906,238.8579864501953,323.3299865722656,204.2550048828125,479.82501220703125,225.32318115234375,64.6193618774414,194.5,1104.449951171875,87.16876983642578
2010-10-07,181.0500030517578,270.06500244140625,313.739990234375,1567.949951171875,319.8111267089844,331.1499938964844,,310.6000061035156,107.44999694824219,121.67749786376953,211.8000030517578,296.3500061035156,206.83636474609375,381.6812438964844,114.5999984741211,256.3999938964844,905.2222290039062,362.7250061035156,1490.0999755859375,179.2083282470703,230.71665954589844,61.45314025878906,237.53221130371094,321.989990234375,203.86500549316406,474.3999938964844,223.3444061279297,61.89929962158203,190.97500610351562,1105.0999755859375,85.81877136230469
2010-10-08,181.5,267.57501220703125,314.07000732421875,1547.25,318.0536804199219,337.20001220703125,,312.0799865722656,108.2874984741211,120.2874984741211,214.6999969482422,295.79998779296875,204.76364135742188,384.5375061035156,114.96666717529297,251.60000610351562,908.1555786132812,352.5249938964844,1497.199951171875,178.875,227.0749969482422,61.59376525878906,239.9323272705078,324.739990234375,206.44000244140625,471.29998779296875,218.24905395507812,59.69847869873047,191.66250610351562,1089.8499755859375,86.7187728881836
2010-10-11,180.5,266.125,310.1700134277344,1552.0,308.9960632324219,339.45001220703125,,313.5799865722656,107.6875,119.42500305175781,215.10000610351562,294.8500061035156,205.92727661132812,384.3062438964844,115.30000305175781,259.9750061035156,905.7777709960938,353.75,1517.25,177.625,226.86666870117188,61.818763732910156,244.40113830566406,326.5,207.0,470.45001220703125,227.8758087158203,60.98467254638672,191.8625030517578,1101.699951171875,86.93439483642578
2010-10-12,176.35000610351562,266.06500244140625,308.6400146484375,1523.75,305.5712890625,339.8500061035156,,314.07000732421875,107.4124984741211,119.01499938964844,210.6999969482422,291.79998779296875,207.03636169433594,384.3999938964844,113.96666717529297,251.5,888.6666870117188,357.67498779296875,1520.050048828125,175.25,226.64999389648438,61.56563949584961,241.2924041748047,323.364990234375,209.00999450683594,475.3500061035156,228.8651885986328,60.341575622558594,193.10000610351562,1090.75,86.89689636230469
2010-10-13,171.9499969482422,266.25,317.75,1543.3499755859375,313.27703857421875,339.70001220703125,,317.4200134277344,111.0625,122.0625,216.4499969482422,303.3500061035156,210.6727294921875,394.10626220703125,116.73332977294922,260.79998779296875,923.5999755859375,367.92498779296875,1558.4000244140625,173.375,230.01666259765625,61.79064178466797,245.2811737060547,330.55999755859375,210.4949951171875,496.42498779296875,232.7732696533203,60.77030563354492,196.8125,1121.6500244140625,90.63751983642578
2010-10-14,166.89999389648438,269.9049987792969,312.7799987792969,1523.699951171875,310.97882080078125,334.3999938964844,,314.9800109863281,109.7125015258789,121.21749877929688,215.89999389648438,299.1499938964844,207.2181854248047,398.15625,116.69999694824219,257.3999938964844,894.2444458007812,359.125,1557.4000244140625,168.7916717529297,225.84165954589844,60.15938949584961,242.069580078125,326.1449890136719,210.30999755859375,493.0249938964844,234.1386260986328,62.16606521606445,194.125,1140.6500244140625,91.95939636230469
2010-10-15,161.89999389648438,265.7799987792969,300.4100036621094,1504.9000244140625,300.7044982910156,331.70001220703125,,317.04998779296875,107.8499984741211,119.3125,212.60000610351562,298.6000061035156,204.4818115234375,384.5375061035156,114.63333129882812,254.27499389648438,883.8222045898438,355.32501220703125,1518.9000244140625,170.25,223.39166259765625,60.04689025878906,237.80650329589844,316.56500244140625,203.9550018310547,475.1499938964844,228.75636291503906,60.57975769042969,188.0625,1133.699951171875,88.77189636230469
2010-10-18,158.9499969482422,265.8949890136719,296.3900146484375,1519.699951171875,294.9364318847656,326.0,,322.9599914550781,111.61250305175781,119.92250061035156,211.39999389648438,296.95001220703125,202.9363555908203,388.3812561035156,114.36666870117188,254.5500030517578,895.7333374023438,350.6000061035156,1491.550048828125,172.8333282470703,227.39166259765625,60.04689025878906,239.429443359375,316.7749938964844,204.91000366210938,490.625,231.30897521972656,61.551551818847656,188.97500610351562,1132.449951171875,87.72189331054688
2010-10-19,165.5500030517578,263.57000732421875,293.70001220703125,1514.449951171875,294.8913879394531,331.95001220703125,,325.7200012207031,109.8125,118.44249725341797,206.35000610351562,297.0,203.55455017089844,376.2749938964844,113.66666412353516,252.47500610351562,887.022216796875,350.75,1494.8499755859375,170.2083282470703,225.10000610351562,59.2593879699707,238.73226928710938,311.6600036621094,204.78500366210938,483.875,232.3379364013672,60.3225212097168,190.3125,1131.300048828125,87.0937728881836
2010-10-20,164.75,260.44000244140625,291.0400085449219,1487.1500244140625,289.5289001464844,333.0,,316.8999938964844,106.5250015258789,116.77749633789062,203.14999389648438,293.3999938964844,202.5272674560547,377.32501220703125,112.0,250.8000030517578,891.111083984375,349.54998779296875,1490.699951171875,171.1666717529297,225.0749969482422,58.64064025878906,239.88661193847656,309.43499755859375,203.77000427246094,481.625,229.07296752929688,58.65999221801758,188.375,1121.0,87.0000228881836
2010-10-21,174.0,263.5350036621094,301.260009765625,1490.199951171875,303.8138122558594,345.25,,323.19000244140625,105.9000015258789,118.25499725341797,213.35000610351562,306.45001220703125,205.38182067871094,379.3062438964844,116.23332977294922,251.5,908.0888671875,356.3999938964844,1513.6500244140625,171.4166717529297,226.68333435058594,59.4000129699707,247.2469940185547,319.510009765625,212.08999633789062,493.1000061035156,230.94290161132812,59.86996841430664,189.22500610351562,1116.0,88.15314483642578
2010-10-22,171.1999969482422,262.3599853515625,292.79998779296875,1486.550048828125,300.52423095703125,344.3500061035156,,321.8999938964844,104.2125015258789,116.3324966430664,211.89999389648438,301.25,205.79090881347656,381.64373779296875,114.13333129882812,247.22500610351562,897.4888916015625,350.79998779296875,1503.300048828125,170.0,223.97500610351562,60.131263732910156,247.28128051757812,320.6199951171875,213.97999572753906,520.0999755859375,227.33163452148438,58.831485748291016,190.0749969482422,1112.800048828125,84.16876983642578
2010-10-25,164.3000030517578,262.07000732421875,292.9100036621094,1490.0999755859375,303.9039611816406,352.79998779296875,,327.7200012207031,106.13749694824219,115.23500061035156,221.1999969482422,306.29998779296875,207.654541015625,377.39373779296875,112.76666259765625,251.02499389648438,904.2888793945312,357.3500061035156,1507.0,172.9583282470703,224.47500610351562,58.35939025878906,249.2356719970703,323.9200134277344,213.77499389648438,533.4749755859375,234.61354064941406,59.09349060058594,191.16250610351562,1098.0,80.69064331054688
2010-10-26,163.85000610351562,259.19500732421875,291.8999938964844,1498.800048828125,296.3333740234375,355.45001220703125,,330.32000732421875,105.76249694824219,115.06999969482422,217.75,298.25,205.66363525390625,376.73126220703125,114.5,246.0500030517578,906.9111328125,358.4750061035156,1566.800048828125,171.0416717529297,220.6999969482422,57.48751449584961,251.17861938476562,318.0799865722656,212.84500122070312,531.2999877929688,236.41421508789062,57.70249557495117,196.58749389648438,1100.1500244140625,80.70001983642578
2010-10-27,160.35000610351562,250.25999450683594,289.4100036621094,1479.0999755859375,290.1597900390625,350.54998779296875,,330.260009765625,104.32499694824219,112.71499633789062,219.4499969482422,293.0,201.22726440429688,372.5249938964844,111.9000015258789,240.0500030517578,894.8444213867188,364.4750061035156,1525.5999755859375,165.2083282470703,216.4166717529297,57.2906379699707,249.78427124023438,318.7900085449219,209.91000366210938,524.0999755859375,236.6714630126953,58.58377456665039,192.6875,1099.199951171875,80.7656478881836
2010-10-28,154.39999389648438,264.8450012207031,288.9599914550781,1488.949951171875,298.0007019042969,350.1499938964844,,329.17999267578125,102.5999984741211,113.33499908447266,216.3000030517578,291.29998779296875,198.00909423828125,371.35626220703125,111.36666870117188,238.9499969482422,889.1333618164062,366.5249938964844,1534.800048828125,161.7083282470703,217.30833435058594,56.22188949584961,247.32699584960938,318.8349914550781,211.8000030517578,526.4500122070312,235.98878479003906,57.531002044677734,186.8249969482422,1092.199951171875,80.07189178466797
2010-10-29,151.89999389648438,268.7749938964844,294.2099914550781,1510.949951171875,293.4944152832031,352.95001220703125,,331.9200134277344,100.94999694824219,113.99500274658203,210.5,294.70001220703125,211.4545440673828,371.4624938964844,114.13333129882812,232.125,901.2444458007812,366.8500061035156,1551.5999755859375,162.75,217.34165954589844,56.475013732910156,250.5843048095703,315.05999755859375,211.0050048828125,526.4500122070312,229.34010314941406,56.154296875,182.3125,1099.9000244140625,78.70314025878906
2010-11-01,155.1999969482422,270.5050048828125,302.7200012207031,1530.75,302.1915588378906,356.6000061035156,,335.7799987792969,101.94999694824219,117.45999908447266,212.9499969482422,294.54998779296875,224.0,375.20623779296875,114.56666564941406,234.0749969482422,926.2444458007812,383.25,1508.300048828125,161.0,219.89166259765625,56.615638732910156,249.8871307373047,319.8450012207031,219.07000732421875,526.7000122070312,231.63548278808594,56.39248275756836,183.89999389648438,1102.5,79.44377136230469
2010-11-02,153.14999389648438,279.2799987792969,305.32000732421875,1548.75,296.73895263671875,350.75,,334.7900085449219,101.51249694824219,117.51750183105469,215.35000610351562,294.6000061035156,223.88182067871094,378.3812561035156,115.5999984741211,237.22500610351562,948.0888671875,378.79998779296875,1493.4000244140625,161.4583282470703,221.73333740234375,56.3062629699707,245.692626953125,320.18499755859375,219.0449981689453,524.7249755859375,228.40017700195312,57.07368850708008,181.1374969482422,1122.25,81.34689331054688
2010-11-03,159.89999389648438,269.489990234375,307.2200012207031,1582.3499755859375,295.972900390625,347.25,,339.0799865722656,101.5250015258789,118.11250305175781,218.89999389648438,296.0,225.20909118652344,378.04376220703125,117.03333282470703,243.02499389648438,955.066650390625,379.95001220703125,1496.0999755859375,161.0,221.74166870117188,56.50313949584961,243.50965881347656,327.260009765625,224.92999267578125,526.4000244140625,234.59375,58.078826904296875,183.125,1117.050048828125,81.50627136230469
2010-11-04,161.1999969482422,266.30499267578125,308.8800048828125,1610.3499755859375,293.945068359375,349.95001220703125,342.54998779296875,346.8299865722656,103.01249694824219,119.45999908447266,226.4499969482422,299.20001220703125,230.19090270996094,384.64373779296875,118.0,245.14999389648438,965.3110961914062,388.75,1507.5999755859375,162.25,228.06666564941406,57.09376525878906,252.59584045410156,343.3450012207031,224.1750030517578,534.5750122070312,244.19081115722656,59.212581634521484,187.1875,1121.75,81.8906478881836
2010-11-08,161.39999389648438,274.0849914550781,311.17999267578125,1600.449951171875,295.6574401855469,348.8999938964844,330.75,352.010009765625,101.4124984741211,116.7699966430664,230.25,306.6499938964844,228.23635864257812,376.98748779296875,117.0999984741211,245.97500610351562,960.2444458007812,388.42498779296875,1488.5999755859375,160.8333282470703,225.10833740234375,55.3218879699707,254.15020751953125,342.5150146484375,229.4949951171875,534.0750122070312,251.15609741210938,60.32728576660156,187.21249389648438,1122.550048828125,80.85002136230469
2010-11-09,162.25,275.5400085449219,312.4599914550781,1610.0,301.515625,349.95001220703125,326.04998779296875,351.42999267578125,101.2125015258789,119.92500305175781,230.75,319.0,230.75454711914062,382.4750061035156,118.53333282470703,246.1999969482422,965.7111206054688,390.5249938964844,1471.949951171875,161.5833282470703,222.90834045410156,58.38751220703125,253.39588928222656,327.2550048828125,232.1649932861328,545.5499877929688,251.2847137451172,61.0989990234375,188.4375,1147.550048828125,80.93439483642578
2010-11-10,159.89999389648438,274.7449951171875,308.67999267578125,1574.5999755859375,294.7561950683594,342.70001220703125,322.79998779296875,348.79998779296875,101.25,119.7925033569336,228.10000610351562,314.75,228.2181854248047,385.33123779296875,118.0,243.14999389648438,961.5333251953125,403.17498779296875,1475.0999755859375,161.75,224.6750030517578,57.37501525878906,251.9443817138672,321.4599914550781,232.2100067138672,546.1500244140625,257.73553466796875,60.72743225097656,188.625,1132.25,81.85314178466797
2010-11-11,155.39999389648438,265.0849914550781,304.4800109863281,1567.800048828125,285.4732360839844,331.8500061035156,328.54998779296875,347.260009765625,100.6624984741211,117.66500091552734,233.9499969482422,309.20001220703125,224.92727661132812,381.83123779296875,116.9000015258789,244.3249969482422,945.95556640625,406.82501220703125,1470.4000244140625,160.375,219.61666870117188,56.95314025878906,246.8469696044922,317.5950012207031,232.8000030517578,532.375,252.48187255859375,60.12244415283203,184.8249969482422,1134.0999755859375,80.37189483642578
2010-11-12,151.85000610351562,263.92999267578125,298.3999938964844,1581.449951171875,275.379150390625,329.6499938964844,320.1499938964844,348.5899963378906,100.61250305175781,115.74500274658203,223.10000610351562,301.79998779296875,218.26364135742188,374.73126220703125,115.9000015258789,239.02499389648438,924.5555419921875,386.57501220703125,1454.5,160.1666717529297,217.4499969482422,55.99688720703125,242.72105407714844,302.67999267578125,232.16000366210938,527.9500122070312,246.60491943359375,57.826351165771484,182.0749969482422,1103.25,79.72502136230469
2010-11-15,151.5500030517578,266.3599853515625,304.3399963378906,1590.8499755859375,279.0743103027344,343.8500061035156,317.20001220703125,352.4800109863281,101.0875015258789,119.2925033569336,224.0500030517578,303.70001220703125,222.39999389648438,378.7562561035156,116.76666259765625,241.22500610351562,926.5777587890625,399.9750061035156,1436.9000244140625,157.9166717529297,219.0749969482422,56.92501449584961,241.08668518066406,316.3500061035156,230.63499450683594,533.0,247.78228759765625,58.90770721435547,180.875,1098.6500244140625,81.22502136230469
2010-11-16,148.4499969482422,265.8450012207031,293.8299865722656,1560.0999755859375,282.49908447265625,339.25,318.04998779296875,350.3399963378906,98.0875015258789,118.62999725341797,211.89999389648438,298.45001220703125,218.60000610351562,371.3687438964844,113.30000305175781,241.22500610351562,891.3555297851562,389.1499938964844,1400.6500244140625,155.9166717529297,215.56666564941406,56.334388732910156,235.55496215820312,308.05999755859375,230.38999938964844,524.4500122070312,238.55130004882812,57.731075286865234,172.9250030517578,1075.8499755859375,79.07814025878906
2010-11-18,147.75,265.2300109863281,285.20001220703125,1561.199951171875,292.8635559082031,353.95001220703125,326.8999938964844,353.57000732421875,98.36250305175781,117.01750183105469,222.1999969482422,299.54998779296875,211.70909118652344,375.4937438964844,114.63333129882812,241.125,905.933349609375,390.20001220703125,1430.3499755859375,156.5416717529297,213.7083282470703,57.037513732910156,236.114990234375,306.5050048828125,228.89999389648438,521.4000244140625,243.53781127929688,59.39836502075195,171.2375030517578,1100.050048828125,78.45001983642578
2010-11-19,145.3000030517578,263.6600036621094,276.94000244140625,1562.449951171875,296.0179443359375,342.79998779296875,333.54998779296875,354.1000061035156,94.25,115.18000030517578,212.60000610351562,299.0,208.8545379638672,370.4750061035156,113.96666717529297,230.85000610351562,910.4888916015625,376.5,1405.4000244140625,153.4583282470703,210.60000610351562,57.318763732910156,227.7259979248047,299.0950012207031,221.48500061035156,507.70001220703125,235.27642822265625,57.740604400634766,169.8625030517578,1097.5999755859375,75.15939331054688
2010-11-22,146.0500030517578,265.93499755859375,286.1199951171875,1598.0999755859375,303.67864990234375,348.1000061035156,333.3500061035156,352.5400085449219,97.5625,118.99500274658203,214.8000030517578,299.6499938964844,214.55455017089844,380.4624938964844,117.26666259765625,240.72500610351562,908.5999755859375,383.2749938964844,1420.949951171875,152.7083282470703,216.125,57.06563949584961,231.38331604003906,303.9849853515625,223.0850067138672,519.5499877929688,242.9342803955078,59.5317497253418,170.75,1099.8499755859375,78.43126678466797
2010-11-23,145.35000610351562,263.93499755859375,284.3399963378906,1638.449951171875,296.6488342285156,346.1499938964844,320.1499938964844,352.0400085449219,99.0,118.58999633789062,210.8000030517578,300.29998779296875,210.3545379638672,376.51251220703125,115.0,239.60000610351562,910.6666870117188,381.07501220703125,1441.5,150.0,212.10833740234375,55.37813949584961,227.57740783691406,295.3399963378906,227.61000061035156,515.0250244140625,240.12442016601562,58.321773529052734,168.39999389648438,1121.699951171875,78.19689178466797
2010-11-24,144.89999389648438,260.4100036621094,276.9599914550781,1611.1500244140625,299.03717041015625,340.70001220703125,310.79998779296875,356.25,97.625,115.56999969482422,207.60000610351562,299.79998779296875,204.56362915039062,374.48748779296875,115.80000305175781,237.89999389648438,896.4000244140625,392.32501220703125,1416.050048828125,148.4583282470703,207.90834045410156,54.6187629699707,227.68028259277344,285.1000061035156,227.3350067138672,502.375,241.18307495117188,58.74574279785156,166.64999389648438,1126.300048828125,76.81877136230469
2010-11-25,139.0500030517578,252.0399932861328,268.5799865722656,1633.75,301.9211730957031,333.8999938964844,313.20001220703125,354.0299987792969,96.4375,116.15249633789062,202.8000030517578,297.20001220703125,202.9545440673828,383.04376220703125,113.13333129882812,229.39999389648438,859.6221923828125,390.2749938964844,1380.0999755859375,147.4583282470703,204.46665954589844,54.30938720703125,223.897216796875,282.19000244140625,227.0,510.8999938964844,238.60076904296875,57.42143630981445,155.91250610351562,1135.6500244140625,76.17189025878906
2010-11-26,141.3000030517578,254.77000427246094,266.17999267578125,1613.25,300.83966064453125,340.1000061035156,312.70001220703125,357.42999267578125,98.0,114.8949966430664,200.0500030517578,293.1000061035156,204.3909149169922,380.2562561035156,111.76666259765625,230.5,860.95556640625,378.7250061035156,1367.0,147.5,206.8249969482422,54.25313949584961,219.97702026367188,286.2749938964844,223.125,523.625,230.8142852783203,57.049869537353516,156.1999969482422,1123.550048828125,76.40626525878906
2010-11-29,143.5,258.57501220703125,265.82000732421875,1592.699951171875,305.2558288574219,338.1000061035156,317.45001220703125,359.3699951171875,98.38749694824219,114.8949966430664,201.75,297.79998779296875,209.8727264404297,382.9937438964844,112.4000015258789,233.02499389648438,873.2888793945312,385.2250061035156,1406.050048828125,149.5,207.1750030517578,52.7906379699707,228.21743774414062,287.9750061035156,224.89999389648438,535.6500244140625,234.6827850341797,56.387718200683594,157.9250030517578,1155.199951171875,78.32814025878906
2010-11-30,152.39999389648438,264.8900146484375,273.3699951171875,1576.5999755859375,324.5877990722656,343.29998779296875,317.25,357.3399963378906,100.9375,114.2699966430664,206.5500030517578,298.25,207.654541015625,381.375,114.5999984741211,238.35000610351562,866.6889038085938,382.6499938964844,1422.0,153.3333282470703,207.5500030517578,53.40938949584961,225.2915802001953,299.2200012207031,223.77499389648438,538.0,244.368896484375,55.71603775024414,159.8249969482422,1137.5999755859375,78.67501831054688
2010-12-01,153.64999389648438,268.0400085449219,284.8900146484375,1571.199951171875,315.93572998046875,365.1499938964844,320.95001220703125,355.1300048828125,102.76249694824219,118.35250091552734,213.6999969482422,297.6000061035156,212.26364135742188,381.54998779296875,114.26666259765625,240.0749969482422,901.9111328125,401.25,1414.0999755859375,155.2916717529297,214.375,54.4781379699707,226.02304077148438,310.0150146484375,224.3249969482422,540.9500122070312,254.61895751953125,58.45515441894531,167.78750610351562,1148.300048828125,77.75627136230469
2010-12-02,150.35000610351562,265.18499755859375,291.07000732421875,1574.300048828125,311.9251403808594,364.95001220703125,324.8500061035156,357.5400085449219,104.8125,119.5875015258789,218.75,296.95001220703125,216.57272338867188,387.3125,113.93333435058594,244.27499389648438,895.5777587890625,394.7749938964844,1408.8499755859375,152.4166717529297,218.99166870117188,55.6875114440918,231.1318817138672,309.9200134277344,226.4499969482422,547.9000244140625,261.2280578613281,59.33167266845703,169.08749389648438,1090.5,79.88439178466797
2010-12-03,147.0500030517578,267.0050048828125,281.2300109863281,1600.1500244140625,311.4745178222656,370.25,321.95001220703125,365.5899963378906,105.92500305175781,119.78250122070312,215.35000610351562,299.25,214.80909729003906,390.625,114.19999694824219,242.9250030517578,898.3777465820312,399.95001220703125,1400.5999755859375,154.2916717529297,219.93333435058594,56.13751220703125,229.93182373046875,307.07501220703125,222.4499969482422,548.6749877929688,260.1496276855469,58.55043029785156,167.2375030517578,1110.5,80.17501831054688
2010-12-06,147.0,268.2099914550781,276.489990234375,1585.449951171875,311.24920654296875,370.0,320.3999938964844,363.8800048828125,106.5374984741211,119.1624984741211,221.35000610351562,300.29998779296875,209.30909729003906,392.92498779296875,112.69999694824219,240.10000610351562,893.066650390625,397.3999938964844,1408.0999755859375,155.875,220.0833282470703,56.08126449584961,233.1891326904297,295.2349853515625,227.97500610351562,550.8499755859375,268.68804931640625,60.5035400390625,166.3625030517578,1111.050048828125,80.74689483642578
2010-12-07,145.6999969482422,270.7650146484375,264.8999938964844,1606.9000244140625,314.4035949707031,371.3500061035156,320.0,366.0199890136719,108.9749984741211,117.5824966430664,226.8000030517578,295.75,201.90908813476562,397.32501220703125,112.13333129882812,231.97500610351562,896.2222290039062,400.4750061035156,1428.6500244140625,159.6666717529297,222.99166870117188,55.65938949584961,235.6121063232422,286.45001220703125,231.6750030517578,543.75,264.2456970214844,60.91321563720703,167.8874969482422,1123.550048828125,81.55314636230469
2010-12-08,141.5,265.80499267578125,250.3000030517578,1565.699951171875,313.32208251953125,368.6499938964844,318.8500061035156,368.4700012207031,108.26249694824219,114.02249908447266,222.0,296.3999938964844,200.8000030517578,391.39373779296875,111.16666412353516,233.22500610351562,886.2888793945312,394.6499938964844,1417.1500244140625,159.125,224.21665954589844,55.0406379699707,233.2805633544922,280.5,229.1999969482422,539.5750122070312,264.38421630859375,59.47458267211914,165.96249389648438,1100.300048828125,81.61876678466797
2010-12-09,137.75,264.3599853515625,249.14999389648438,1532.6500244140625,305.030517578125,349.8999938964844,313.20001220703125,362.5,106.3499984741211,111.5999984741211,209.75,289.1000061035156,192.41818237304688,393.9312438964844,111.53333282470703,226.375,862.3777465820312,380.17498779296875,1391.1500244140625,156.5833282470703,220.26666259765625,53.7750129699707,225.04014587402344,268.69000244140625,224.5500030517578,536.2999877929688,252.0663299560547,57.597694396972656,160.16250610351562,1082.5,81.95626831054688
2010-12-10,146.60000610351562,266.4649963378906,264.7099914550781,1490.550048828125,298.316162109375,347.45001220703125,317.29998779296875,361.6700134277344,107.94999694824219,111.11750030517578,215.3000030517578,296.0,203.1090850830078,393.03125,113.53333282470703,236.10000610351562,863.888916015625,390.375,1413.25,160.3333282470703,220.3333282470703,54.0562629699707,234.0463104248047,273.2449951171875,224.5,537.4500122070312,246.87205505371094,58.97439956665039,160.5,1097.0999755859375,84.55314636230469
2010-12-13,148.25,269.7250061035156,264.1300048828125,1496.8499755859375,299.2624816894531,355.3999938964844,323.1499938964844,364.4200134277344,109.4124984741211,111.94999694824219,221.60000610351562,301.0,203.70909118652344,393.1625061035156,111.43333435058594,234.60000610351562,872.1555786132812,384.20001220703125,1421.8499755859375,163.7083282470703,221.35000610351562,55.068763732910156,238.12652587890625,274.4849853515625,225.75,538.0499877929688,252.72923278808594,60.11768341064453,162.10000610351562,1077.800048828125,84.02814483642578
